,spotify_id,name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,popularity
23464,55ZATsjPlTeSTNJOuW90pW,Shorty Party,"Cartel De Santa, La Kelly",0.928,0.468,D,-8.196,Major,0.364,0.328,4.27e-06,0.0986,0.47,96.006,4 beats,
23465,55sgQENF3LY1sUcJUwasLl,Don’t Go (with Justin Bieber & Don Toliver),"Skrillex, Justin Bieber, Don Toliver",0.689,0.695,B,-5.22,Major,0.0429,0.019,0.0,0.123,0.359,75.05,4 beats,
23466,5600nq7TiBraBX2jobyJ3l,"Swan Song - From the Motion Picture ""Alita: Battle Angel""",Dua Lipa,0.588,0.821,F,-6.54,Minor,0.216,0.00579,0.000275,0.208,0.509,188.098,4 beats,
23467,563SfWAHJs4FBZMkRN0IFN,Send My Love (To Your New Lover),Adele,0.688,0.533,F#/Gb,-8.363,Minor,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,4 beats,
23468,568OIKgeHyGRD3uWR44JbO,Racks 2 Skinny,Migos,0.814,0.584,C#/Db,-5.425,Major,0.0819,0.00839,0.0,0.0646,0.405,141.016,4 beats,
23469,56AMYGJzxBO6p8v0wEe9de,Hot (Remix) [feat. Gunna and Travis Scott],"Young Thug, Travis Scott, Gunna",0.845,0.631,G,-8.206,Minor,0.216,0.188,0.0,0.0806,0.545,111.983,4 beats,
23470,56CvVCJYRQNWwM4vF4neCD,Asesina,"Brytiago, Darell",0.835,0.703,A#/Bb,-4.177,Minor,0.231,0.56,0.0,0.144,0.502,94.211,4 beats,
23471,56JwgcQcxo08w7YXrBzrA5,Jesus Lord,Kanye West,0.477,0.713,C#/Db,-6.805,Major,0.126,0.0984,0.00844,0.0879,0.113,106.137,5 beats,
23472,56JyMaElW79S7TDWh1Zw1m,On A Roll,Ashley O,0.736,0.81,F,-6.354,Major,0.0906,0.077,0.0,0.0523,0.387,125.011,4 beats,
23473,56d6kYZhfhzpoC3s1dRU2V,I Was Never There,"The Weeknd, Gesaffelstein",0.32,0.734,A#/Bb,-4.021,Major,0.0331,0.133,0.000109,0.165,0.185,113.34,4 beats,
23474,56f5qnyAlZdlz8wrUDA50h,Desconocidos,"Mau y Ricky, Manuel Turizo, Camilo",0.719,0.753,G,-4.891,Major,0.179,0.118,4.21e-06,0.212,0.675,174.107,4 beats,
23475,56gH0zGe3SP9SGNoQ2pWwn,La Cintura (feat. Flo Rida & Tini) - Remix,"Alvaro Soler, Flo Rida, TINI",0.681,0.84,F#/Gb,-4.295,Minor,0.128,0.0351,0.0,0.398,0.722,100.056,4 beats,
23476,56uXDJRCuoS7abX3SkzHKQ,Myron,Lil Uzi Vert,0.771,0.654,G#/Ab,-6.976,Minor,0.298,0.055,0.0,0.214,0.573,155.047,4 beats,
23477,5719MEdRQcH4c3phXqX7WN,Mal Feito - Ao Vivo,"Hugo & Guilherme, Marília Mendonça",0.732,0.831,C,-3.791,Minor,0.0691,0.554,0.0,0.903,0.684,123.942,4 beats,
23478,575NJxNUVDqwJGdzBrlLbv,Lost In Japan - Remix,"Shawn Mendes, Zedd",0.706,0.855,A#/Bb,-5.377,Major,0.215,0.0911,0.0,0.347,0.293,107.184,4 beats,
23479,577YBGuskWkVDCxZrLRB4v,Pure Cocaine,Lil Baby,0.964,0.487,A#/Bb,-6.071,Minor,0.421,0.00127,6.57e-06,0.115,0.107,127.05,4 beats,
23480,57BrRMwf9LrcmuOsyGilwr,Crawling,Linkin Park,0.58,0.702,E,-5.565,Major,0.0337,0.0466,3.2e-06,0.536,0.299,105.076,4 beats,
23481,57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),"Wallows, Clairo",0.682,0.683,G#/Ab,-6.444,Minor,0.0287,0.156,2.32e-05,0.273,0.64,120.023,4 beats,
23482,57VeLYXrvNxe8Vs18K2M9W,Way Out (feat. Big Sean),"Jack Harlow, Big Sean",0.945,0.582,B,-8.357,Minor,0.0719,0.114,0.0,0.103,0.907,108.025,4 beats,
23483,57ZUX6TNyKLBydAdVVd02x,p u n c h i n ‘ . t h e . c l o c k,J. Cole,0.769,0.74,B,-6.579,Minor,0.378,0.197,0.0,0.171,0.692,94.104,4 beats,
23484,57fyAFYS2zPTPMOQP1DZUn,BYE,Peso Pluma,0.782,0.812,C,-6.613,Major,0.0469,0.567,0.00045,0.101,0.7,122.063,3 beats,
23485,57kdZIOAaolxAjB67d2yU3,Goteo,Duki,0.473,0.779,C#/Db,-3.725,Major,0.0414,0.186,0.0,0.189,0.438,108.287,3 beats,
23486,57nOpVSc3j9o03Cr928ZM4,what are you so afraid of,XXXTENTACION,0.639,0.312,C,-9.902,Major,0.0301,0.774,0.469,0.0857,0.347,103.369,4 beats,
23487,57p8CBvPOxrvyCbn6ttl5r,Would You Ever,"Skrillex, Poo Bear",0.653,0.91,A#/Bb,-3.36,Major,0.0566,0.0079,0.0,0.318,0.0921,126.047,4 beats,
23488,57q6BgYP4gN6hPQViCB3um,Distorted Records,A$AP Rocky,0.655,0.869,C#/Db,-4.342,Minor,0.212,0.141,2.32e-05,0.312,0.0818,135.809,4 beats,
23489,57tck8MCxkY6tcQC6VhahR,Bläulich,Apache 207,0.796,0.687,C#/Db,-7.855,Major,0.357,0.0633,0.000443,0.118,0.222,153.959,4 beats,
23490,57vxBYXtHMk6H1aD29V7PU,Heartless,The Weeknd,0.531,0.75,A#/Bb,-5.831,Minor,0.111,0.00632,7.6e-05,0.117,0.198,169.954,4 beats,
23491,57zQSScHq19ztrMnjWCPBI,Na Raba Toma Tapão,"Niack, Markim WF",0.962,0.787,D#/Eb,1.509,Minor,0.0554,0.666,5.74e-05,0.176,0.968,130.003,4 beats,
23492,58AGoOGbwsQMhBbH0eFLRR,Over Now (with The Weeknd),"Calvin Harris, The Weeknd",0.612,0.884,E,-4.113,Minor,0.0454,0.0759,0.00132,0.247,0.679,178.043,4 beats,
23493,58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,Elley Duhé,0.41,0.611,E,-8.271,Minor,0.0467,0.0228,0.0,0.116,0.0899,185.727,3 beats,
23494,58IL315gMSTD37DOZPJ2hf,Shaky Shaky,Daddy Yankee,0.899,0.626,F#/Gb,-4.228,Minor,0.292,0.076,0.0,0.0631,0.873,88.007,4 beats,
23495,58QhkbaAkLFnn7JwAnAato,Fall,Eminem,0.83,0.546,C#/Db,-5.716,Major,0.295,0.227,0.0,0.112,0.535,182.973,4 beats,
23496,58T4yPLn4NjBYXfRxeweyM,Woo Baby (feat. Chris Brown),"Pop Smoke, Chris Brown",0.563,0.672,A,-7.226,Minor,0.0765,0.359,0.0,0.0972,0.284,99.772,4 beats,
23497,58TaFP5j5i9swOf584yon2,HOUSTONFORNICATION,Travis Scott,0.689,0.723,C,-4.052,Minor,0.0836,0.0985,0.0,0.158,0.288,160.042,4 beats,
23498,58cEG7FsVoipRiRKUMgOjo,PUNTO 40,"Rauw Alejandro, Baby Rasta",0.857,0.829,C,-0.484,Major,0.0842,0.00112,0.015,0.255,0.208,106.993,4 beats,
23499,58cvckETahSOG74RP5WE99,State Of Emergency,"Logic, 2 Chainz",0.675,0.675,C,-7.527,Major,0.283,0.0826,0.0,0.12,0.622,173.922,4 beats,
23500,58kwvMXeOlsvzPqUlyj75Y,Confess,"Logic, Killer Mike",0.74,0.971,C,-2.81,Major,0.0884,0.301,0.0016,0.156,0.528,122.952,4 beats,
23501,58pgi1RpcU2fVJsxhm7BIr,Tapão Na Raba,Raí Saia Rodada,0.808,0.796,C#/Db,-3.169,Major,0.0305,0.462,0.000269,0.155,0.799,128.048,4 beats,
23502,58q2HKrzhC3ozto2nDdN4z,I Like It,"Cardi B, Bad Bunny, J Balvin",0.816,0.726,F,-3.998,Minor,0.129,0.099,0.0,0.372,0.65,136.048,4 beats,
23503,58st6r10Ze6QomHs0BMUA8,91's,PNL,0.777,0.668,E,-8.837,Minor,0.107,0.249,0.0,0.0778,0.243,103.036,4 beats,
23504,58wyJLv6yH1La9NIZPl3ne,Can We Kiss Forever?,"Kina, Adriana Proenza",0.522,0.128,E,-18.717,Major,0.0357,0.894,0.026,0.0941,0.124,109.986,4 beats,
23505,58zsLZPvfflaiIbNWoA22O,Human,Rag'n'Bone Man,0.602,0.707,A,-4.097,Major,0.302,0.393,0.0,0.165,0.554,75.087,4 beats,
23506,5902W4uHWzhtOff1UK7the,When I’m Gone (with Katy Perry),"Alesso, Katy Perry",0.685,0.886,C,-4.179,Major,0.034,0.028,0.0,0.481,0.615,125.034,4 beats,
23507,590bUp2TKTfTS9NfiD4Nmn,Finesse,Drake,0.807,0.321,C,-8.147,Minor,0.0571,0.132,0.000289,0.1,0.305,94.994,4 beats,
23508,598yNsG1JFrGd4n2kMoz7F,Woah,Lil Baby,0.882,0.602,B,-5.554,Major,0.245,0.0177,0.0,0.178,0.43,142.959,4 beats,
23509,59CfNbkERJ3NoTXDvoURjj,Boyfriend,Dove Cameron,0.345,0.612,G,-6.543,Minor,0.0608,0.232,0.0,0.194,0.232,179.773,3 beats,
23510,59J5nzL1KniFHnU120dQzt,wokeuplikethis*,"Playboi Carti, Lil Uzi Vert",0.785,0.62,G#/Ab,-6.667,Major,0.254,0.0138,0.0,0.15,0.478,78.477,4 beats,
23511,59JWp4PjZ9TRM8cmtaDYB1,Yessirskiii,"Lil Uzi Vert, 21 Savage",0.895,0.739,G#/Ab,-6.633,Major,0.283,0.0183,7.61e-06,0.102,0.763,140.007,4 beats,
23512,59KOoHFcw5XfICnO57holu,Last Kiss (Taylor's Version),Taylor Swift,0.55,0.366,A#/Bb,-8.46,Major,0.0276,0.447,4.43e-06,0.101,0.16,79.401,3 beats,
23513,59L8x0xy8njj75vzVCPMqg,FULANITO,"Becky G, El Alfa",0.93,0.837,G,-4.632,Minor,0.187,0.256,2.37e-06,0.239,0.821,111.898,4 beats,
23514,59NTlSZN6G2eCs4jcf46C0,Not Enough,Juice WRLD,0.693,0.715,G,-6.108,Major,0.049,0.00369,2.86e-06,0.205,0.323,90.006,4 beats,
23515,59PYPDxTbqJpiGfyogPb5h,Die For Me (feat. Future & Halsey),"Post Malone, Halsey, Future",0.614,0.66,C,-2.848,Major,0.0441,0.19,0.0,0.211,0.452,145.01,4 beats,
23516,59PYgzOiOjGDzjDT5N5oOX,Asesina - Remix,"Brytiago, Daddy Yankee, Ozuna, Darell, Anuel AA",0.825,0.69,A#/Bb,-4.252,Minor,0.226,0.589,0.0,0.413,0.516,94.194,4 beats,
23517,59c0HrzmHfyQs6LgDw5cHe,LOCO,ITZY,0.759,0.886,C#/Db,-3.067,Major,0.187,0.0103,2.04e-05,0.342,0.489,102.065,4 beats,
23518,59iGOjPSOcPLGl3vqEStUp,Kinda Crazy,Selena Gomez,0.691,0.446,B,-10.304,Minor,0.0472,0.484,0.00495,0.183,0.534,93.03,4 beats,
23519,59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,Jason Derulo,0.789,0.711,D,-4.248,Major,0.041,0.0332,0.0,0.0876,0.753,112.985,4 beats,
23520,59s0s39NFWScuHDbHytI14,Indeciso,"Reik, J Balvin, Lalo Ebratt",0.738,0.748,C,-4.902,Major,0.0453,0.182,0.0,0.11,0.896,94.949,4 beats,
23521,59uQI0PADDKeE6UZDTJEe8,Last Night,Morgan Wallen,0.517,0.675,F#/Gb,-5.382,Major,0.0357,0.459,0.0,0.151,0.518,203.853,4 beats,
23522,59vyx2m4EpPk7tk2PzV075,ROSA PASTEL,"Peso Pluma, Jasiel Nuñez",0.702,0.68,G,-5.451,Minor,0.0373,0.24,0.0,0.111,0.86,122.895,3 beats,
23523,59ywHNwwchG4nZJMLyxSzd,Clout (feat. Cardi B),"Offset, Cardi B",0.919,0.622,C#/Db,-7.384,Major,0.0997,0.228,4.24e-06,0.122,0.424,140.022,4 beats,
23524,5A0M6B0RBSXSNWv0wcppZ9,I DON'T LOVE YOU ANYMORE,"Tyler, The Creator",0.638,0.522,G#/Ab,-9.814,Major,0.0932,0.352,0.0663,0.165,0.584,142.952,4 beats,
23525,5A1w94uzc1kO1Zhe8WWxC3,Right Back,Khalid,0.788,0.427,F,-9.918,Minor,0.308,0.0659,3.63e-05,0.171,0.603,97.03,4 beats,
23526,5ACkb3CikcSZPF0h7FSZAp,Mean It,"Lauv, LANY",0.746,0.45,G,-8.543,Major,0.0872,0.0407,0.0,0.172,0.336,95.998,4 beats,
23527,5AEtlRudpgdT5FtNiuly6Y,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld, Alesso, Florida Georgia Line, WATT",0.659,0.717,G#/Ab,-4.202,Major,0.0581,0.0393,0.0,0.0769,0.71,103.036,4 beats,
23528,5ASM6Qjiav2xPe7gRkQMsQ,Sleigh Ride,The Ronettes,0.529,0.772,D,-7.013,Major,0.0287,0.403,2.21e-06,0.316,0.853,91.751,4 beats,
23529,5ATwkalJ9FnLp7Zcvxo1rl,Belki,"Dedublüman, Mavzer Tabancas",0.388,0.496,C#/Db,-8.707,Major,0.03,0.317,0.000182,0.153,0.34,183.965,4 beats,
23530,5AiqL0ezAAauDuVK5EJvXU,NENENE,Fero47,0.724,0.835,F#/Gb,-4.831,Minor,0.0887,0.0307,0.0,0.131,0.76,130.004,4 beats,
23531,5AjINjwKyRvQJhSe2zpPHi,Pop Out (feat. Lil Tjay),"Polo G, Lil Tjay",0.861,0.621,C#/Db,-7.106,Major,0.362,0.121,0.0,0.0689,0.254,83.976,4 beats,
23532,5AqiaZwhmC6dIbgWrD5SzV,"Peso Pluma: Bzrp Music Sessions, Vol. 55","Bizarrap, Peso Pluma",0.854,0.668,F,-7.848,Minor,0.0466,0.264,5.61e-05,0.117,0.805,132.966,3 beats,
23533,5B03nSG8pLE48jh7kmasuL,Levels - Radio Edit,Avicii,0.579,0.887,C#/Db,-5.961,Minor,0.0334,0.0484,0.828,0.294,0.472,126.041,4 beats,
23534,5B0kgjHULYJhAQkK5XsMoC,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"Tyler, The Creator, YoungBoy Never Broke Again, Ty Dolla $ign",0.493,0.653,C,-5.666,Minor,0.0466,0.269,0.0,0.511,0.852,142.347,4 beats,
23535,5BDP2tky8oMQJPS33frKVp,Un Año,"Sebastian Yatra, Reik",0.771,0.382,C#/Db,-6.808,Minor,0.0514,0.148,0.0,0.104,0.535,94.931,4 beats,
23536,5BK0uqwY9DNfZ630STAEaq,gold rush,Taylor Swift,0.512,0.462,A,-10.491,Major,0.0408,0.83,0.166,0.121,0.353,112.05,4 beats,
23537,5BQrp63SHCVf4bzCzJePne,Don't Cry (feat. XXXTENTACION),"Lil Wayne, XXXTENTACION",0.618,0.71,G#/Ab,-6.066,Major,0.331,0.407,0.0,0.183,0.233,112.014,4 beats,
23538,5BRUlCrkTljRTux8BUPUDp,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake, Selena Gomez, Ozuna, Cardi B",0.84,0.805,B,-4.284,Major,0.204,0.156,5.64e-06,0.0642,0.614,96.158,4 beats,
23539,5BYl3SodS3rGmafWXRWmB7,The Great War,Taylor Swift,0.57,0.739,F,-9.013,Major,0.0358,0.213,1.78e-05,0.0937,0.593,96.025,4 beats,
23540,5BfMJ6iytQnu1r7iiCYSXe,Intro,Khalid,0.213,0.414,C,-9.725,Major,0.0339,0.308,0.0257,0.0912,0.0553,79.556,4 beats,
23541,5BibcbKVdZUuTttSG02JTp,MODUS,Joji,0.738,0.533,G,-7.617,Major,0.0492,0.183,0.000252,0.115,0.262,132.008,4 beats,
23542,5BmB3OaQyYXCqRyN8iR2Yi,SLUT ME OUT,NLE Choppa,0.938,0.606,F#/Gb,-6.396,Minor,0.419,0.117,0.0,0.528,0.706,121.108,4 beats,
23543,5BwQjRasNcdRPuVWKcHto2,h u n g e r . o n . h i l l s i d e (with Bas),"J. Cole, Bas",0.563,0.703,D,-5.756,Major,0.0702,0.126,0.0,0.213,0.294,94.983,4 beats,
23544,5C0ivQMxes2lWuOANhvVAm,GIANTS,"True Damage, Becky G, Keke Palmer, JEON SOYEON, Duckwrth, Thutmose, League of Legends",0.642,0.683,C#/Db,-5.386,Major,0.262,0.0834,0.0,0.155,0.584,154.881,4 beats,
23545,5CE0V7z1ePOZQNJNpWxYGA,Confessions of a Dangerous Mind,Logic,0.8,0.762,G,-4.097,Minor,0.203,0.381,0.0,0.0887,0.645,141.971,4 beats,
23546,5CFJRZRq6sdKKtRwNPWbYv,Show Out (with Skepta & Pop Smoke),"Kid Cudi, Skepta, Pop Smoke",0.619,0.589,C#/Db,-6.531,Major,0.124,0.43,0.000392,0.378,0.158,143.896,4 beats,
23547,5CKtlUULFD5aPVX4PL02H6,Broke Leg (with Quavo & Tyga),"Tory Lanez, Quavo, Tyga",0.851,0.85,C#/Db,-3.4,Major,0.0904,0.226,0.0,0.145,0.642,99.975,4 beats,
23548,5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental, Jess Glynne, Macklemore, Dan Caplen",0.653,0.809,C,-4.057,Major,0.0474,0.194,0.0,0.165,0.55,92.213,4 beats,
23549,5CM4UuQ9Gnd6K2YyKGPMoK,Bad Habit,Steve Lacy,0.686,0.507,C#/Db,-7.097,Major,0.0357,0.626,7.51e-05,0.383,0.69,168.955,4 beats,
23550,5CPqOpKSk0QcJ3dGdaWcRB,On Hold,The xx,0.723,0.669,C,-6.784,Major,0.0348,0.0522,0.192,0.109,0.35,125.051,4 beats,
23551,5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,0.92,0.654,B,-3.051,Minor,0.0401,0.0236,0.0153,0.036,0.847,117.046,4 beats,
23552,5CpsIb7SMFHjmAG8RvIWfq,Leaving Heaven (feat. Skylar Grey),"Eminem, Skylar Grey",0.661,0.748,D,-4.809,Minor,0.206,0.175,0.0,0.254,0.509,171.983,3 beats,
23553,5CqkgDH8QZjSqqI3HmYxDD,Airwaves,Pashanim,0.885,0.578,F,-7.416,Minor,0.0783,0.0739,0.0903,0.102,0.388,131.999,4 beats,
23554,5CscrLqFBgPfZR8fGtikov,making the bed,Olivia Rodrigo,0.537,0.413,G,-7.736,Major,0.0319,0.346,0.0,0.12,0.226,133.21,4 beats,
23555,5CtI0qwDJkDQGwXD1H1cLb,Despacito - Remix,"Luis Fonsi, Daddy Yankee, Justin Bieber",0.694,0.815,D,-4.328,Major,0.12,0.229,0.0,0.0924,0.813,88.931,4 beats,
23556,5CzixCxDkRXX9mScCmah8O,Un Ratito,Bad Bunny,0.787,0.546,C,-7.094,Minor,0.0532,0.305,4.55e-05,0.122,0.222,93.05,4 beats,
23557,5DA77EqppDmCTWGovd4oTP,Sex,"Cheat Codes, Kris Kross Amsterdam",0.51,0.692,C,-5.825,Major,0.171,0.00451,0.0,0.138,0.209,102.42,4 beats,
23558,5DSfqrLkUHLZ9bW0SS3rVy,Ransom (with Juice WRLD) - Remix,"Lil Tecca, Juice WRLD",0.683,0.667,D,-6.436,Minor,0.276,0.0105,0.0,0.076,0.373,180.005,4 beats,
23559,5DV4ZSCqbFv74ui3ZhimXo,Coño,"Jason Derulo, Puri, Jhorrmountain",0.899,0.528,A,-5.442,Major,0.181,0.000554,0.0101,0.105,0.456,100.037,4 beats,
23560,5Db9VIdDsN5yu3Eu7CT0i4,Stay With Me,Sam Smith,0.479,0.419,C,-6.517,Major,0.0389,0.568,0.000217,0.11,0.186,85.014,4 beats,
23561,5DfWF0jqMgZDCiu9zJENTA,Ring (feat. Kehlani),"Cardi B, Kehlani",0.767,0.543,C#/Db,-7.881,Minor,0.103,0.049,0.0,0.115,0.485,106.029,4 beats,
23562,5DoLhdU27owX1NMrKLUbUl,Lean,"Super Yei, Sammy, Jone Quest, Towy, Osquel, Beltito, Sammy & Falsetto",0.863,0.669,F#/Gb,-5.952,Minor,0.282,0.111,0.0,0.0569,0.947,164.062,4 beats,
23563,5DqdesEfbRyOlSS3Tf6c29,It's You,Ali Gatie,0.732,0.463,B,-6.972,Minor,0.0287,0.374,0.0,0.194,0.397,95.971,4 beats,
23564,5DttNeiizFqWUON9hZBqTY,Babylon,Lady Gaga,0.698,0.799,D,-4.372,Major,0.0342,0.0129,5.46e-06,0.215,0.351,115.957,4 beats,
23565,5DxXgozhkPLgrbKFY91w0c,Vete,Bad Bunny,0.886,0.672,C#/Db,-4.394,Major,0.188,0.0363,8.78e-06,0.101,0.526,91.976,4 beats,
23566,5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,The Neighbourhood,0.588,0.521,A#/Bb,-9.461,Major,0.0329,0.0678,0.149,0.123,0.337,85.012,4 beats,
23567,5EId1m4DNwTf3at31w8bPJ,El Farsante,Ozuna,0.735,0.703,F#/Gb,-4.249,Major,0.0611,0.2,0.0,0.259,0.323,120.007,4 beats,
23568,5EKHbW7mXcAR4hCyS3YXjb,Atrasadinha - Live,"Felipe Araújo, Ferrugem",0.676,0.844,G,-3.396,Major,0.109,0.498,0.0,0.866,0.716,159.969,4 beats,
23569,5EVzgDPaM0LCM3M5exl3z8,Manslaughter (feat. Rick Ross & The-Dream),"Pop Smoke, Rick Ross, The-Dream",0.441,0.623,C#/Db,-7.331,Minor,0.0414,0.135,0.0,0.14,0.285,78.082,4 beats,
23570,5EgYDyMDCi8X0zDydTF7Rb,Heartbeat (BTS World Original Soundtrack),BTS,0.437,0.716,F,-4.306,Major,0.05,0.39,0.0,0.208,0.307,170.094,4 beats,
23571,5EnYT6F7wEcdege6mDHEfO,Signs,Drake,0.801,0.727,C,-4.687,Major,0.0606,0.0864,0.00406,0.112,0.218,107.371,4 beats,
23572,5F1ZmucV0uJY14y2dYKePa,Sanctuary,Joji,0.552,0.638,C#/Db,-7.474,Major,0.11,0.387,0.00014,0.374,0.332,167.834,4 beats,
23573,5F2xRvRFkxDvqdFtUNAEyw,Se For Amor,"João Gomes, Vitor Fernandes",0.667,0.899,B,-4.402,Minor,0.0322,0.423,1.84e-05,0.332,0.835,147.962,4 beats,
23574,5F8ffc8KWKNawllr5WsW0r,Surtada - Remix Brega Funk,"Dadá Boladão, Tati Zaqui, OIK",0.832,0.55,F,-7.026,Minor,0.0587,0.249,8.17e-06,0.182,0.881,154.064,4 beats,
23575,5FLkxbVtsn88ejcLR62L4T,Angeklagt,Bonez MC,0.658,0.624,C#/Db,-9.155,Minor,0.0915,0.171,0.00588,0.116,0.314,181.942,4 beats,
23576,5FOCkGt7bp22nBVfQ4WSIT,Indecente,Anitta,0.874,0.602,G,-5.118,Major,0.127,0.16,0.000842,0.096,0.587,127.997,4 beats,
23577,5FYu8uBB6E11mepU601601,Not For Radio,"Nas, Diddy, 070 Shake",0.494,0.802,E,-5.08,Minor,0.412,0.0671,0.0,0.176,0.453,96.703,5 beats,
23578,5Fim1gaXBgsiFfsQAfQSDS,Hasta el Amanecer,Nicky Jam,0.832,0.608,F#/Gb,-6.042,Minor,0.0385,0.282,0.0,0.0761,0.589,94.013,4 beats,
23579,5FkJHVudUByVjanCqFXRql,After Dark,Mr.Kitty,0.578,0.6,G#/Ab,-10.491,Major,0.0322,0.0677,0.417,0.0778,0.0392,140.021,4 beats,
23580,5Fla3zyOCcIRqrDoKLU0DP,Let You Love Me,Rita Ora,0.475,0.846,A#/Bb,-3.344,Major,0.283,0.275,0.0,0.0824,0.451,96.036,4 beats,
23581,5G6Gt9RtNaeIE418pd4yre,Smithereens,Twenty One Pilots,0.764,0.548,F#/Gb,-7.627,Major,0.14,0.296,1.01e-05,0.0769,0.519,151.02,4 beats,
23582,5GF0X7GdNmnouKcdhhRmtm,Party en el Barrio (feat. Duki),"Paulo Londra, Duki",0.527,0.665,A#/Bb,-7.108,Major,0.164,0.0168,1.29e-06,0.324,0.546,135.026,4 beats,
23583,5GG3knKdxKWrNboRijxeKF,Run Me Dry,Bryson Tiller,0.646,0.756,A,-9.017,Minor,0.488,0.393,3e-05,0.202,0.602,193.88,4 beats,
23584,5GK1GYXH16RdfmltogHhAk,Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,0.58,0.908,E,-5.303,Major,0.0341,0.000335,4.84e-05,0.087,0.427,115.016,4 beats,
23585,5GNjiM8jZCgbqjHklAcT9e,All I Am,Jess Glynne,0.755,0.682,C,-4.799,Major,0.0339,0.0265,0.0,0.189,0.498,122.049,4 beats,
23586,5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,"The Weeknd, Daft Punk",0.773,0.819,C,-5.946,Minor,0.118,0.426,0.0,0.0679,0.585,92.99,4 beats,
23587,5Gd19NupVe5X8bAqxf9Iaz,Gorgeous,Taylor Swift,0.791,0.529,G,-6.87,Major,0.175,0.0652,1.25e-05,0.218,0.428,91.981,4 beats,
23588,5Gj1wG8b12VQdEd3hUuSwo,Freedom,"Kygo, Zak Abel",0.715,0.635,G,-6.591,Major,0.0791,0.127,0.0,0.0862,0.39,112.887,4 beats,
23589,5GkQIP5mWPi4KZLLXeuFTT,motive (with Doja Cat),"Ariana Grande, Doja Cat",0.789,0.742,A#/Bb,-5.664,Minor,0.0652,0.0681,0.0,0.166,0.661,116.965,4 beats,
23590,5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld, Alesso, Florida Georgia Line, WATT",0.664,0.708,G#/Ab,-4.154,Major,0.0474,0.0337,0.0,0.0841,0.742,103.07,4 beats,
23591,5GyyPRvEwdI4wJSUbzxHQv,Blanche,"Maes, Booba",0.776,0.713,E,-6.121,Minor,0.143,0.525,0.0,0.306,0.551,127.987,4 beats,
23592,5H0NU2sHWUnWCcZyYlX46X,65th & Ingleside,Chance the Rapper,0.792,0.555,C,-7.038,Major,0.34,0.0394,6.39e-06,0.107,0.084,99.954,4 beats,
23593,5H4mXWKcicuLKDn4Jy0sK7,Time Flies,Drake,0.864,0.477,A#/Bb,-5.786,Major,0.224,0.201,0.0,0.182,0.5,86.46,4 beats,
23594,5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",0.591,0.764,C#/Db,-5.484,Major,0.0483,0.0383,0.0,0.103,0.478,169.928,4 beats,
23595,5HDPtsnyb3maFmPL8LLUTG,New Man,Ed Sheeran,0.78,0.745,G,-3.97,Major,0.145,0.0559,0.0,0.0595,0.862,94.026,4 beats,
23596,5HEtuK03ygUzqca6yfgOYZ,Lettre à une femme,Ninho,0.487,0.398,C#/Db,-9.901,Minor,0.0697,0.835,0.0,0.12,0.905,149.367,4 beats,
23597,5HeKOKc4phmLn8e4I7EkzD,My Blood,Twenty One Pilots,0.749,0.723,C#/Db,-6.609,Major,0.0432,0.0563,0.022,0.0977,0.674,108.999,4 beats,
23598,5Hkj1XjMJv5QCGc9NwZm6z,Never Know (feat. SHIRIN DAVID),"Luciano, Shirin David",0.874,0.542,A#/Bb,-7.064,Minor,0.344,0.0621,0.124,0.181,0.481,142.016,4 beats,
23599,5HnxL39pSgVVQMLP7WnSfv,Missing My Idols,Trippie Redd,0.706,0.637,G#/Ab,-7.284,Minor,0.37,0.0598,0.0,0.164,0.528,85.819,4 beats,
23600,5Htb1uFQ1KrkFXlefS8oGj,Tell Me You Love Me,Demi Lovato,0.516,0.592,D#/Eb,-5.465,Minor,0.0566,0.0247,0.0,0.181,0.271,82.05,4 beats,
23601,5HujDMiRNqZwEzVAh3oFD3,farfalle,sangiovanni,0.733,0.784,D#/Eb,-5.211,Major,0.0606,0.0927,0.0,0.195,0.377,120.016,4 beats,
23602,5HwnezK198pJCEj1l2Adjy,She Loves Control,Camila Cabello,0.65,0.758,D,-4.02,Major,0.116,0.166,0.0,0.0889,0.663,94.9,4 beats,
